arm,task,init_idx,env_seed,lane,pin_id,layout,style,success,root,task_uid,journal,journal_line
plain_k2,CloseBlenderLid,46,2000046,main,,1,1,0,rc_macro13,sdiag-plain_k2-main-920dd08565b7__l1s1_pi05__CloseBlenderLid:eval:0:46,exp/step_diag/data/rc_macro13/pi05/plain_k2/journal_sdiag-plain_k2-main-920dd08565b7__l1s1_pi05.jsonl,47
plain_k2,CloseBlenderLid,47,2000047,main,,1,1,0,rc_macro13,sdiag-plain_k2-main-920dd08565b7__l1s1_pi05__CloseBlenderLid:eval:0:47,exp/step_diag/data/rc_macro13/pi05/plain_k2/journal_sdiag-plain_k2-main-920dd08565b7__l1s1_pi05.jsonl,48
plain_k2,CloseBlenderLid,48,2000048,main,,1,1,0,rc_macro13,sdiag-plain_k2-main-920dd08565b7__l1s1_pi05__CloseBlenderLid:eval:0:48,exp/step_diag/data/rc_macro13/pi05/plain_k2/journal_sdiag-plain_k2-main-920dd08565b7__l1s1_pi05.jsonl,49
plain_k2,CloseBlenderLid,49,2000049,main,,1,1,0,rc_macro13,sdiag-plain_k2-main-920dd08565b7__l1s1_pi05__CloseBlenderLid:eval:0:49,exp/step_diag/data/rc_macro13/pi05/plain_k2/journal_sdiag-plain_k2-main-920dd08565b7__l1s1_pi05.jsonl,50
warm_t0.2,CloseBlenderLid,0,2000000,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:0,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,1
warm_t0.2,CloseBlenderLid,1,2000001,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:1,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,2
warm_t0.2,CloseBlenderLid,2,2000002,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:2,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,3
warm_t0.2,CloseBlenderLid,3,2000003,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:3,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,4
warm_t0.2,CloseBlenderLid,4,2000004,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:4,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,5
warm_t0.2,CloseBlenderLid,5,2000005,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:5,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,6
warm_t0.2,CloseBlenderLid,6,2000006,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:6,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,7
warm_t0.2,CloseBlenderLid,7,2000007,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:7,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,8
warm_t0.2,CloseBlenderLid,8,2000008,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:8,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,9
warm_t0.2,CloseBlenderLid,9,2000009,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:9,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,10
warm_t0.2,CloseBlenderLid,10,2000010,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:10,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,11
warm_t0.2,CloseBlenderLid,11,2000011,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:11,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,12
warm_t0.2,CloseBlenderLid,12,2000012,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:12,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,13
warm_t0.2,CloseBlenderLid,13,2000013,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:13,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,14
warm_t0.2,CloseBlenderLid,14,2000014,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:14,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,15
warm_t0.2,CloseBlenderLid,15,2000015,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:15,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,16
warm_t0.2,CloseBlenderLid,16,2000016,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:16,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,17
warm_t0.2,CloseBlenderLid,17,2000017,main,,1,1,1,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:17,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,18
warm_t0.2,CloseBlenderLid,18,2000018,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:18,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,19
warm_t0.2,CloseBlenderLid,19,2000019,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:19,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,20
warm_t0.2,CloseBlenderLid,20,2000020,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:20,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,21
warm_t0.2,CloseBlenderLid,21,2000021,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:21,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,22
warm_t0.2,CloseBlenderLid,22,2000022,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:22,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,23
warm_t0.2,CloseBlenderLid,23,2000023,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:23,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,24
warm_t0.2,CloseBlenderLid,24,2000024,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:24,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,25
warm_t0.2,CloseBlenderLid,25,2000025,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:25,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,26
warm_t0.2,CloseBlenderLid,26,2000026,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:26,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,27
warm_t0.2,CloseBlenderLid,27,2000027,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:27,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,28
warm_t0.2,CloseBlenderLid,28,2000028,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:28,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,29
warm_t0.2,CloseBlenderLid,29,2000029,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:29,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,30
warm_t0.2,CloseBlenderLid,30,2000030,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:30,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,31
warm_t0.2,CloseBlenderLid,31,2000031,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:31,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,32
warm_t0.2,CloseBlenderLid,32,2000032,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:32,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,33
warm_t0.2,CloseBlenderLid,33,2000033,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:33,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,34
warm_t0.2,CloseBlenderLid,34,2000034,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:34,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,35
warm_t0.2,CloseBlenderLid,35,2000035,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:35,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,36
warm_t0.2,CloseBlenderLid,36,2000036,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:36,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,37
warm_t0.2,CloseBlenderLid,37,2000037,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:37,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,38
warm_t0.2,CloseBlenderLid,38,2000038,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:38,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,39
warm_t0.2,CloseBlenderLid,39,2000039,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:39,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,40
warm_t0.2,CloseBlenderLid,40,2000040,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:40,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,41
warm_t0.2,CloseBlenderLid,41,2000041,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:41,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,42
warm_t0.2,CloseBlenderLid,42,2000042,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:42,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,43
warm_t0.2,CloseBlenderLid,43,2000043,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:43,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,44
warm_t0.2,CloseBlenderLid,44,2000044,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:44,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,45
warm_t0.2,CloseBlenderLid,45,2000045,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:45,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,46
warm_t0.2,CloseBlenderLid,46,2000046,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:46,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,47
warm_t0.2,CloseBlenderLid,47,2000047,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:47,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,48
warm_t0.2,CloseBlenderLid,48,2000048,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:48,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,49
warm_t0.2,CloseBlenderLid,49,2000049,main,,1,1,0,rc_macro13,sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05__CloseBlenderLid:eval:0:49,exp/step_diag/data/rc_macro13/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-7df75a46ecae__l1s1_pi05.jsonl,50
warmreset_t0.2,CloseBlenderLid,0,2000000,main,,1,1,0,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseBlenderLid:eval:0:0,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,1
warmreset_t0.2,CloseBlenderLid,1,2000001,main,,1,1,1,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseBlenderLid:eval:0:1,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,2
warmreset_t0.2,CloseBlenderLid,2,2000002,main,,1,1,1,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseBlenderLid:eval:0:2,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,3
warmreset_t0.2,CloseBlenderLid,3,2000003,main,,1,1,0,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseBlenderLid:eval:0:3,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,4
warmreset_t0.2,CloseBlenderLid,4,2000004,main,,1,1,0,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseBlenderLid:eval:0:4,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,5
warmreset_t0.2,CloseBlenderLid,5,2000005,main,,1,1,0,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseBlenderLid:eval:0:5,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,6
warmreset_t0.2,CloseBlenderLid,6,2000006,main,,1,1,0,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseBlenderLid:eval:0:6,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,7
warmreset_t0.2,CloseBlenderLid,7,2000007,main,,1,1,0,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseBlenderLid:eval:0:7,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,8
warmreset_t0.2,CloseBlenderLid,8,2000008,main,,1,1,0,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseBlenderLid:eval:0:8,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,9
warmreset_t0.2,CloseBlenderLid,9,2000009,main,,1,1,0,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseBlenderLid:eval:0:9,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,10
warmreset_t0.2,CloseBlenderLid,10,2000010,main,,1,1,1,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseBlenderLid:eval:0:10,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,11
warmreset_t0.2,CloseBlenderLid,11,2000011,main,,1,1,0,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseBlenderLid:eval:0:11,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,12
warmreset_t0.2,CloseBlenderLid,12,2000012,main,,1,1,1,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseBlenderLid:eval:0:12,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,13
warmreset_t0.2,CloseBlenderLid,13,2000013,main,,1,1,0,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseBlenderLid:eval:0:13,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,14
warmreset_t0.2,CloseBlenderLid,14,2000014,main,,1,1,0,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseBlenderLid:eval:0:14,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,15
warmreset_t0.2,CloseBlenderLid,15,2000015,main,,1,1,1,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseBlenderLid:eval:0:15,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,16
warmreset_t0.2,CloseBlenderLid,16,2000016,main,,1,1,0,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseBlenderLid:eval:0:16,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,17
warmreset_t0.2,CloseBlenderLid,17,2000017,main,,1,1,0,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseBlenderLid:eval:0:17,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,18
warmreset_t0.2,CloseBlenderLid,18,2000018,main,,1,1,0,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseBlenderLid:eval:0:18,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,19
warmreset_t0.2,CloseBlenderLid,19,2000019,main,,1,1,1,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseBlenderLid:eval:0:19,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,20
warmreset_t0.2,CloseBlenderLid,20,2000020,main,,1,1,1,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseBlenderLid:eval:0:20,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,21
warmreset_t0.2,CloseBlenderLid,21,2000021,main,,1,1,0,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseBlenderLid:eval:0:21,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,22
warmreset_t0.2,CloseBlenderLid,22,2000022,main,,1,1,0,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseBlenderLid:eval:0:22,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,23
warmreset_t0.2,CloseBlenderLid,23,2000023,main,,1,1,1,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseBlenderLid:eval:0:23,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,24
warmreset_t0.2,CloseBlenderLid,24,2000024,main,,1,1,0,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseBlenderLid:eval:0:24,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,25
warmreset_t0.2,CloseBlenderLid,25,2000025,main,,1,1,1,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseBlenderLid:eval:0:25,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,26
warmreset_t0.2,CloseBlenderLid,26,2000026,main,,1,1,0,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseBlenderLid:eval:0:26,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,27
warmreset_t0.2,CloseBlenderLid,27,2000027,main,,1,1,0,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseBlenderLid:eval:0:27,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,28
warmreset_t0.2,CloseBlenderLid,28,2000028,main,,1,1,1,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseBlenderLid:eval:0:28,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,29
warmreset_t0.2,CloseBlenderLid,29,2000029,main,,1,1,1,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseBlenderLid:eval:0:29,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,30
